"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"2210408F21Rik","Group_safe",0.965662212908258,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.993544036531885,-0.00934418188830123
"2210408I21Rik","Group_safe",0.339988000710995,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.888289104981167,-0.170898798445328
"2210409D07Rik","Group_safe",0.938398621988393,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972076931834179,-0.0408575991801707
"2210416O15Rik","Group_safe",0.812391490760951,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.932753133154507,-0.100432793767711
"2300009A05Rik","Group_safe",0.415907447772228,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.918092885963431,-0.123287972468651
"2310001H17Rik","Group_safe",0.859780942072105,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.975229061381098,-0.0361869766346448
"2310002F09Rik","Group_safe",0.583650884308067,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.785520492785927,-0.348279181614892
"2310002L09Rik","Group_safe",0.0102148451743187,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.492332681115688,-1.02229458582723
"2310007B03Rik","Group_safe",0.938292145125534,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04522653138073,0.0638156507097314
"2310008N11Rik","Group_safe",0.901723788209412,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08823351095734,0.121988160405801
"2310009A05Rik","Group_safe",0.50487479278525,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06349159786482,0.0888086353045612
"2310009B15Rik","Group_safe",0.365860096318937,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07474567538354,0.103995305143013
"2310010G23Rik","Group_safe",0.886823053077329,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02968198258764,0.0421988296541395
"2310010J17Rik","Group_safe",0.819786002622606,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05098325102014,0.0717396779939751
"2310011J03Rik","Group_safe",0.748683877689371,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02318789729826,0.0330711046224081
"2310015A10Rik","Group_safe",0.268583705572881,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.891368406593432,-0.165906267500546
"2310020H05Rik","Group_safe",0.86320361291059,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04888504673972,0.0688565734480547
"2310022A10Rik","Group_safe",0.387375939132158,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04890923916451,0.0688898486757572
"2310022B05Rik","Group_safe",0.147505300996726,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08072777600014,0.112003169072997
"2310030G06Rik","Group_safe",0.403654192226513,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.920565730449627,-0.119407357985585
"2310033P09Rik","Group_safe",0.53347187445977,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05944935451034,0.08331462334656
"2310034G01Rik","Group_safe",0.376578813583347,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.56167865970555,0.643097626500307
"2310035C23Rik","Group_safe",0.147437908007729,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.898927948112237,-0.153722611035255
"2310036O22Rik","Group_safe",0.824872967838485,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01189662257735,0.0170619088928245
"2310039H08Rik","Group_safe",0.279774764308188,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.866505840103108,-0.206718621948081
"2310039L15Rik","Group_safe",0.268454253143654,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.702135136060803,-0.510179370109501
"2310040G24Rik","Group_safe",0.85496749701684,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.922342097011497,-0.11662614887127
"2310043L19Rik","Group_safe",0.686980467801346,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09660399950891,0.133042640521152
"2310045N01Rik","Group_safe",0.386497304015556,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07593067914764,0.105585129872627
"2310047M10Rik","Group_safe",0.917342855176356,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00943153886129,0.0135430682775531
"2310057M21Rik","Group_safe",0.872373916998587,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.989181182563089,-0.0156932996410437
"2310061I04Rik","Group_safe",0.255612933588436,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08210031643396,0.11383425084047
"2310065F04Rik","Group_safe",0.585794474437204,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.8609019541239,-0.216079152681766
"2310067B10Rik","Group_safe",0.132914321363514,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08728990107908,0.120736653416971
"2410002F23Rik","Group_safe",0.914880763305131,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00688336185901,0.00989657012358939
"2410004B18Rik","Group_safe",0.803707264335186,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01589490596522,0.0227511634437485
"2410004P03Rik","Group_safe",0.713033420664168,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.780425732097127,-0.357666747800376
"2410006H16Rik","Group_safe",0.440906728270442,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.922895239848454,-0.115761201652023
"2410012E07Rik","Group_safe",0.770544447008222,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07648159495981,0.106323653376762
"2410015M20Rik","Group_safe",0.825795744109554,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.984695927632968,-0.0222498032334684
"2410016O06Rik","Group_safe",0.995963254866051,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0003009418894,0.000434102054955513
"2410018L13Rik","Group_safe",0.124568319936268,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.488397695453403,-1.03387170202681
"2410021H03Rik","Group_safe",0.673648470518139,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.821238208411318,-0.284127343959116
"2410089E03Rik","Group_safe",0.449622780910965,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.91402071102873,-0.12970123883825
"2410127L17Rik","Group_safe",0.471164437595903,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.931325328346987,-0.10264288026412
"2410131K14Rik","Group_safe",0.435643351145896,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06795339590024,0.0948486910604684
"2500002B13Rik","Group_safe",0.791904562597136,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03463634088672,0.0491237712109203
"2500004C02Rik","Group_safe",0.900601774501153,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01975441949287,0.0282217596105836
"2510002D24Rik","Group_safe",0.469473473537953,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.07118230184538,0.0992040296557109
"2510003B16Rik","Group_safe",0.869374625370444,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.898294049751794,-0.15474031731756
"2510009E07Rik","Group_safe",0.180513617946971,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.867283371697368,-0.205424645676067
"2510039O18Rik","Group_safe",0.610529222147649,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02940754211318,0.0418142578236058
"2610001J05Rik","Group_safe",0.445552501396839,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.954234522139318,-0.0675842140375126
"2610002M06Rik","Group_safe",0.418202976488114,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.919189978425043,-0.121565025966986
"2610005L07Rik","Group_safe",0.383017715245322,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.843441849644784,-0.245639488284423
"2610008E11Rik","Group_safe",0.772464459115394,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.953031827884646,-0.0694036990474401
"2610015P09Rik","Group_safe",0.158297540368394,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.797078323682743,-0.327206599483726
"2610020C07Rik","Group_safe",0.991084117514288,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.996673136317914,-0.00480765137789885
"2610020H08Rik","Group_safe",0.708680027342901,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.951680527840586,-0.0714507422070392
"2610035D17Rik","Group_safe",0.828337977254058,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0471835052802,0.0665142779516805
"2610044O15Rik8","Group_safe",0.828683405891177,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.983022529674376,-0.0247036131363366
"2610203C22Rik","Group_safe",0.73452944514341,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.14178195708719,0.191287169559487
"2610206C17Rik","Group_safe",0.956961926283923,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.981772520849453,-0.0265393076792479
"2610301B20Rik","Group_safe",0.366692127175278,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.951893461039875,-0.071127983361067
"2610306M01Rik","Group_safe",0.685859624208758,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.954454382214269,-0.067251848673517
"2610307P16Rik","Group_safe",0.627414284037782,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.938326494994324,-0.0918380924551458
"2610316D01Rik","Group_safe",0.658261655212089,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.892783758304084,-0.163617313270543
"2610318N02Rik","Group_safe",0.366845710372117,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.19114104940896,0.252344260585821
"2610507B11Rik","Group_safe",0.365645508696978,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04818377113588,0.0678916772414615
"2610524H06Rik","Group_safe",0.855650721303231,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.980849211171184,-0.0278967311405099
"2610528A11Rik","Group_safe",0.46054669671696,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.737208798835748,-0.4398548047639
"2700029M09Rik","Group_safe",0.994536397535322,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00064977851971,0.000937127818255473
"2700038G22Rik","Group_safe",0.271923368492597,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.769998735570368,-0.377072018154963
"2700046G09Rik","Group_safe",0.23157157962531,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.739395519739805,-0.43558179313763
"2700049A03Rik","Group_safe",0.397014955308249,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.888833503985994,-0.170014895708248
"2700054A10Rik","Group_safe",0.837298822975546,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04250614548473,0.0600558882591115
"2700060E02Rik","Group_safe",0.854219124495859,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01036975901247,0.0148833641355243
"2700062C07Rik","Group_safe",0.421574733515757,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.943681746208518,-0.0836276977794093
"2700069I18Rik","Group_safe",0.542958669302279,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.21282517242763,0.27837160235485
"2700070H01Rik","Group_safe",0.120504800003068,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.49760783181753,0.582659884701935
"2700081O15Rik","Group_safe",0.191875951503356,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06015413163138,0.0842740277838276
"2700094K13Rik","Group_safe",0.260683391502731,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09438965973813,0.130126504200671
"2700097O09Rik","Group_safe",0.79393090211919,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.976653594562673,-0.0340811458202016
"2700099C18Rik","Group_safe",0.973914126292507,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00607324719081,0.00873534441985677
"2810001G20Rik","Group_safe",0.909793098857994,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01567922296673,0.0224448346821716
"2810002D19Rik","Group_safe",0.788629613827794,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.97355440870386,-0.0386664862820253
"2810004N23Rik","Group_safe",0.747893797011256,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.982975664763858,-0.0247723942513943
"2810006K23Rik","Group_safe",0.876894107268114,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.991049490858778,-0.0129709906201877
"2810013P06Rik","Group_safe",0.147750147791147,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.76678863862939,-0.383099133878256
"2810021J22Rik","Group_safe",0.194157465252923,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.902973349364812,-0.147244686701286
"2810025M15Rik","Group_safe",0.14980110968963,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10472607064143,0.143688681363455
"2810029C07Rik","Group_safe",0.983705815094422,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.994226955289179,-0.00835287700730947
"2810047C21Rik1","Group_safe",0.422848852864994,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.807968018282454,-0.307629906834136
"2810403A07Rik","Group_safe",0.258766540610379,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.892184001806636,-0.16458681622349
"2810403D21Rik","Group_safe",0.873820695154206,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.969111428266964,-0.0452655388797174
"2810404M03Rik","Group_safe",0.43078844645512,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.74178070393039,0.800562995195235
"2810405F15Rik","Group_safe",0.31451442858157,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.570659296716652,-0.809298430978
"2810408A11Rik","Group_safe",0.975355746275477,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00336621496685,0.00484826605680971
"2810408I11Rik","Group_safe",0.676008528776163,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08154021166468,0.113087305698168
"2810410L24Rik","Group_safe",0.771603218916328,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.937599209205796,-0.0929567419311234
"2810417H13Rik","Group_safe",0.410329468241637,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.13591935238873,0.18386041051246
"2810428I15Rik","Group_safe",0.668495696319827,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03332772944061,0.0472978908459373
"2810433D01Rik","Group_safe",0.604844379847904,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.89815801342633,-0.154958813470646
"2810454H06Rik","Group_safe",0.275031794164505,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.736366090135957,-0.441504903179312
"2810468N07Rik","Group_safe",0.890901864904529,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02221795421848,0.0317028361440565
"2810474O19Rik","Group_safe",0.133295601296639,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.813644227664533,-0.297529992267582
"2900008C10Rik","Group_safe",0.935437629703196,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02510868737639,0.0357768799025398
"2900011O08Rik","Group_safe",0.815028076233495,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.893787304830235,-0.161996541750473
"2900026A02Rik","Group_safe",0.0753053236782219,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.107335494452,0.147092388201176
"2900041M22Rik","Group_safe",0.881242166793962,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02720580355179,0.0387252585967338
"2900057B20Rik","Group_safe",0.138707433710641,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.49690781353123,0.581985376335189
"2900076A07Rik","Group_safe",0.104080308441571,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.829687181056763,-0.269360598675045
"2900079G21Rik","Group_safe",0.854375441398307,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08289553160248,0.114894070916061
"2900097C17Rik","Group_safe",0.511501242653896,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.92578417791616,-0.111252188378695
"3000002C10Rik","Group_safe",0.719496811171162,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.939836005148102,-0.0895190563954044
"3010001F23Rik","Group_safe",0.914052851571003,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972655936677364,-0.0399985326686502
"3010026O09Rik","Group_safe",0.894965438455418,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.988810543197261,-0.0162339688201233
"3110001I22Rik","Group_safe",0.931575548539385,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0103563661988,0.0148642405683828
"3110002H16Rik","Group_safe",0.755771677932192,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.975460482298213,-0.035844667104019
"3110009E18Rik","Group_safe",0.972052746725392,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00385788090668,0.00555503719293056
"3110021A11Rik","Group_safe",0.35245880167034,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.602093606031,-0.731940298170457
"3110021N24Rik","Group_safe",0.998965042155577,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00021296158684,0.000307205914868173
"3110039I08Rik","Group_safe",0.0671613975710036,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.756752103520778,-0.402107314613528
"3110040N11Rik","Group_safe",0.926656677229581,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00788475362385,0.0113306835989559
"3110043O21Rik","Group_safe",0.141749966858198,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.919536839189263,-0.121020720738433
"3110045C21Rik","Group_safe",0.726774000925032,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.828755930547117,-0.27098080575227
"3110052M02Rik","Group_safe",0.714710411232557,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.89887519116383,-0.153807283473742
"3110056K07Rik","Group_safe",0.280724554270077,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.80305101468479,-0.316436455469812
"3110057O12Rik","Group_safe",0.11635239991667,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.787207155922564,-0.345184759668705
"3110062M04Rik","Group_safe",0.707245379468937,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04415737636185,0.0623391726220068
"3110070M22Rik","Group_safe",0.393466240643043,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.668070903248345,-0.581926868929953
"3110082I17Rik","Group_safe",0.655106791874105,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.958764644102868,-0.0607513864822333
"3200001D21Rik","Group_safe",0.201168863662615,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.732362619015177,-0.449369939385272
"3300002I08Rik","Group_safe",0.592129085960311,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.899948674319033,-0.152085370574923
"3300002P13Rik","Group_safe",0.488066774751676,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.820137048618464,-0.286063084130547
"3300005D01Rik","Group_safe",0.99675129548493,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.999549580581796,-0.000649964250214
"3425401B19Rik","Group_safe",0.437173863370722,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.884968564570971,-0.176301885503072
"3632451O06Rik","Group_safe",0.162841115762812,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.729252277370598,-0.455510108386964
"3830403N18Rik","Group_safe",0.0565722023676432,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.799738483751004,-0.322399782232177
"3830406C13Rik","Group_safe",0.266734108688121,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.917578877311604,-0.124095914026811
"3830408C21Rik","Group_safe",0.44986460902073,0.999985228743128,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.20707055449925,0.2715100055472
"3830417A13Rik","Group_safe",0.52565162923557,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.813369215665763,-0.298017706062715
"4631405J19Rik","Group_safe",0.738224861881934,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.882513698718862,-0.180309422259485
"4632404H12Rik","Group_safe",0.275944600896248,0.999985228743128,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.847712476526389,-0.238353074235774
