"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature"
2026.48128512059,-0.402849983353167,0.0890890604554285,-4.52187935638533,6.12929923129757e-06,0.00263345280517356,"H2afv"
39551.9496977714,-0.394531841045472,0.0873772043509463,-4.51527196339281,6.32355597441363e-06,0.00263345280517356,"Tubb5"
4235.41420195224,0.229454206145658,0.0508809432819744,4.5096295655145,6.4940922560699e-06,0.00263345280517356,"Slc30a9"
3592.32159951997,-0.343768295901307,0.0764127359903566,-4.49883506258291,6.83268413836439e-06,0.00268926409234095,"Wdr6"
1541.55355287809,-0.526025523648481,0.117394139623905,-4.48084994134891,7.43463714144155e-06,0.00284258040647917,"Sardh"
8015.57729857209,-0.276350951053422,0.0619800371934085,-4.45870902256916,8.24547648888255e-06,0.00306502684372851,"Nacc1"
5906.85291168422,0.506195205886015,0.114462191659428,4.42237911529909,9.76199693537185e-06,0.00318174819414961,"Snx18"
1555.27594002829,-0.48168746170498,0.108560918258972,-4.4370245704436,9.12108857956252e-06,0.00318174819414961,"Fhl3"
16348.2018529103,0.443930799927518,0.100610174073097,4.41238477139484,1.02238209795571e-05,0.00318174819414961,"Serinc1"
3345.15381654846,0.420748854852417,0.0952170821811082,4.41883793553061,9.92330225517833e-06,0.00318174819414961,"Antxr2"
378.932584112592,-0.411743156014523,0.0931637490298299,-4.41956405041931,9.89002068231215e-06,0.00318174819414961,"Nmral1"
9046.44845853318,-0.294899655820278,0.0668043417967853,-4.4143785851127,1.01300549536901e-05,0.00318174819414961,"Hmgn1"
1063.15435516297,0.193083876734259,0.0437141586013523,4.41696427226408,1.000967673958e-05,0.00318174819414961,"Helb"
574.857895717274,-0.619921257101111,0.140710449408791,-4.4056518880138,1.05466220352734e-05,0.00320761127445521,"Cdca7"
318.57740671763,-0.446630179661502,0.101732433499357,-4.39024374330264,1.13223674477217e-05,0.00336702047078692,"Exosc6"
1763.88780662103,-0.41111823862979,0.0937978551734167,-4.3830238747965,1.17043280544482e-05,0.0034049416961875,"Trim47"
273.777570288575,0.77082474894137,0.176247322139777,4.37354020238703,1.22247719617275e-05,0.00348067868918804,"Ankrd12"
2870.61081395519,-0.302892613149866,0.0694551393829114,-4.36098200710529,1.29480014960818e-05,0.00360979491709514,"Pml"
1082.71398446999,-0.701709338380675,0.161881196672287,-4.33471800805389,1.45947088289723e-05,0.00368502629338317,"Gper1"
2219.36246941504,0.578294424661807,0.133195249671078,4.34170457347307,1.41381553123649e-05,0.00368502629338317,"Atrnl1"
2326.25004987349,-0.433967974817931,0.100026783639735,-4.33851773521927,1.43446910826949e-05,0.00368502629338317,"Ccdc102a"
